id,product_name,price,category,availability,description,img_primary,img_secondary,url
p329,Night Jasmine â€“ Body Dusting Powder 100g,18,fragrance care  dusting powder,yes,"A luxuriously soft talc-free blend of finely milled botanicals, florals & mineral powders to minimise excess moisture & keep skin smooth, soft & delightfully fragranced though the day. Infused with aromatic essential oils & tropical floral essences reminiscent of the exotic isle of Ceylon.",Night Jasmine â€“ Body Dusting Powder 100g_primary.jpg,Night Jasmine â€“ Body Dusting Powder 100g_secondary.jpg,https://store.spaceylon.com/product/night-jasmine-body-dusting-powder-100g/
p330,Island Rose â€“ Body Dusting Powder 100g,18,fragrance care  dusting powder,yes,"A luxuriously soft talc-free blend of finely milled botanicals, florals & mineral powders to minimise excess moisture & keep skin smooth, soft & delightfully fragranced though the day. Infused with aromatic essential oils & tropical floral essences reminiscent of the exotic isle of Ceylon.",Island Rose â€“ Body Dusting Powder 100g_primary.jpg,Island Rose â€“ Body Dusting Powder 100g_secondary.jpg,https://store.spaceylon.com/product/island-rose-body-dusting-powder-100g/
p331,Jasmine Frangipani â€“ Eau De Ceylon 100ml,35,fragrance care  bridal shower,no,"Set out on a blissful journey through tropical Ceylon with this light, breezy cologne.",Jasmine Frangipani â€“ Eau De Ceylon 100ml_primary.jpg,Jasmine Frangipani â€“ Eau De Ceylon 100ml_secondary.jpg,https://store.spaceylon.com/product/jasmine-frangipani-eau-de-ceylon-100ml/
p332,Island Rose â€“ Creme Perfume,13,fragrance care  bridal shower,yes,"A rich floral fragrance concentrate in an alcohol-free, non-oily, fast absorbent",Island Rose â€“ Creme Perfume_primary.jpg,Island Rose â€“ Creme Perfume_secondary.jpg,https://store.spaceylon.com/product/island-rose-creme-perfume/
p333,Grapefruit Blossom â€“ Eau De Ceylon 100ml,29,fragrance care  bridal shower,no,Set out on a blissful journey through tropical Ceylon with this aromatic island water.,Grapefruit Blossom â€“ Eau De Ceylon 100ml_primary.jpg,Grapefruit Blossom â€“ Eau De Ceylon 100ml_secondary.jpg,https://store.spaceylon.com/product/grapefruit-blossom-eau-de-ceylon-100ml/
p334,Night Jasmine â€“ Body Spray 200ml,18,fragrance care  body sprays,no,"A rich blend of aromatic floral essences, reminiscent of the Royal Flower Gardens of ancient Ceylon. Infused with the pure essential oil of uplifting & romantic Night Jasmine, this island aroma keeps you fresh & fragrant all-day long.",Night Jasmine â€“ Body Spray 200ml_primary.jpg,Night Jasmine â€“ Body Spray 200ml_secondary.jpg,https://store.spaceylon.com/product/night-jasmine-body-spray-200ml/
p335,Jewel Paradise â€“ Island Cracker (Large),20,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Island Cracker (Large)_primary.jpg,Jewel Paradise â€“ Island Cracker (Large)_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-island-cracker-large/
p336,Jewel Paradise â€“ Bath & Body Collection,33,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Bath & Body Collection_primary.jpg,Jewel Paradise â€“ Bath & Body Collection_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-bath-body-collection/
p337,Jewel Paradise â€“ 100g Luxury Soap Collection,13,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ 100g Luxury Soap Collection_primary.jpg,Jewel Paradise â€“ 100g Luxury Soap Collection_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-100g-luxury-soap-collection/
p338,Jewel Paradise â€“ 50g Luxury Soap Collection,10,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ 50g Luxury Soap Collection_primary.jpg,Jewel Paradise â€“ 50g Luxury Soap Collection_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-50g-luxury-soap-collection/
p339,Jewel Paradise â€“ Island Treats â€“  Royal Lotus,16,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Island Treats â€“  Royal Lotus_primary.jpg,Jewel Paradise â€“ Island Treats â€“  Royal Lotus_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-island-treats-royal-lotus/
p340,Jewel Paradise â€“ Island Treats â€“ Neroli Jasmine,16,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Island Treats â€“ Neroli Jasmine_primary.jpg,Jewel Paradise â€“ Island Treats â€“ Neroli Jasmine_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-island-treats-neroli-jasmine/
p341,Jewel Paradise â€“ Island Treats â€“ Kandyan Rose,16,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Island Treats â€“ Kandyan Rose_primary.jpg,Jewel Paradise â€“ Island Treats â€“ Kandyan Rose_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-island-treats-kandyan-rose/
p342,Jewel Paradise â€“ Island Cracker Trio,13,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Island Cracker Trio_primary.jpg,Jewel Paradise â€“ Island Cracker Trio_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-island-cracker-trio/
p343,Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus,22,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus_primary.jpg,Jewel Paradise â€“ Pampering Set  â€“ Royal Lotus_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-royal-lotus/
p344,Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine,22,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine_primary.jpg,Jewel Paradise â€“ Pampering Set â€“ Neroli Jasmine_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-neroli-jasmine/
p345,Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose,22,more care  festive editions,no,"This festive season, we celebrate Ceylonâ€™s rich heritage of exotic, coloured gemstones, treasured over centuries of time. The limited-edition celebration collections are adorned with these precious sparkling jewels, uniquely laid out in our signature floral artistry, inspired by traditional motifs from the grand Royal palaces of ancient Ceylon.
Every time you purchase or gift an item from our Jewel Paradise Collection, you contribute a part of the proceeds towards Spa Ceylonâ€™s initiatives, to help conserve endangered species of rare Ceylonese flowers in the rainforest regions of the island.",Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose_primary.jpg,Jewel Paradise â€“ Pampering Set  â€“ Kandyan Rose_secondary.jpg,https://store.spaceylon.com/product/jewel-paradise-pampering-set-kandyan-rose/
p346,Sal & Saffron â€“ Vitamin E Rich â€“ Skin Care Set,35,more care  gifts,yes,Description not available,Sal & Saffron â€“ Vitamin E Rich â€“ Skin Care Set_primary.jpg,Sal & Saffron â€“ Vitamin E Rich â€“ Skin Care Set_secondary.jpg,https://store.spaceylon.com/product/sal-saffron-vitamin-e-rich-skin-care-set/
p347,Ceylon Coffee & Cocoa Lip Balm â€“ 10g,13,more care  lip balms,yes,Description not available,Ceylon Coffee & Cocoa Lip Balm â€“ 10g_primary.jpg,Ceylon Coffee & Cocoa Lip Balm â€“ 10g_secondary.jpg,https://store.spaceylon.com/product/ceylon-coffee-cocoa-lip-balm-10g/
p348,Ceylon Grapefruit & Rice Lip Balm â€“ 10g,13,more care  lip balms,yes,Description not available,Ceylon Grapefruit & Rice Lip Balm â€“ 10g_primary.jpg,Ceylon Grapefruit & Rice Lip Balm â€“ 10g_secondary.jpg,https://store.spaceylon.com/product/ceylon-grapefruit-rice-lip-balm-10g/
p349,Ceylon Lime & Avocado Lip Balm -10g,13,more care  lip balms,no,Description not available,Ceylon Lime & Avocado Lip Balm -10g_primary.jpg,Ceylon Lime & Avocado Lip Balm -10g_secondary.jpg,https://store.spaceylon.com/product/ceylon-orange-avocado-lip-balm-10g/
p350,Sandal Rose Beauty Balm â€“ Sandal 50g,22,more care  colors,no,"A multi-tasking tinted formula to help instantly perfect, correct & illuminate the skin, while concealing dark spots & imperfections, evening out skin tones & instantly brightening skin. ",Sandal Rose Beauty Balm â€“ Sandal 50g_primary.jpg,Sandal Rose Beauty Balm â€“ Sandal 50g_secondary.jpg,https://store.spaceylon.com/product/sandal-rose-beauty-balm-sandal-50g/
p351,Sandal Rose Beauty Balm â€“ Rose 50g,22,more care  colors,yes,"A multi-tasking tinted formula to help instantly perfect, correct & illuminate the skin, while concealing dark spots & imperfections, evening out skin tones & instantly brightening skin.",Sandal Rose Beauty Balm â€“ Rose 50g_primary.jpg,Sandal Rose Beauty Balm â€“ Rose 50g_secondary.jpg,https://store.spaceylon.com/product/sandal-rose-beauty-balm-rose-50g/
p352,Sandal Rose Beauty Balm â€“ Medium 50g,22,more care  colors,yes,"A multi-tasking tinted formula to help instantly perfect, correct & illuminate the skin, while concealing dark spots & imperfections, evening out skin tones & instantly brightening skin.",Sandal Rose Beauty Balm â€“ Medium 50g_primary.jpg,Sandal Rose Beauty Balm â€“ Medium 50g_secondary.jpg,https://store.spaceylon.com/product/sandal-rose-beauty-balm-medium-50g/
p353,Sandal Rose Beauty Balm â€“ Light 50g,22,more care  colors,yes,Description not available,Sandal Rose Beauty Balm â€“ Light 50g_primary.jpg,Sandal Rose Beauty Balm â€“ Light 50g_secondary.jpg,https://store.spaceylon.com/product/sandal-rose-beauty-balm-light-50g/
